,Date,Open,High,Low,Close,Volume
1372,2020-12-07 05:00:00,19285.97000000,19299.00000000,19240.00000000,19246.26000000,1023.88277600
1373,2020-12-07 06:00:00,19246.25000000,19356.30000000,19237.37000000,19306.36000000,1454.81203300
1374,2020-12-07 07:00:00,19306.36000000,19399.00000000,19293.93000000,19371.30000000,1503.21260800
1375,2020-12-07 08:00:00,19371.24000000,19386.15000000,19200.00000000,19250.84000000,1808.05797200
1376,2020-12-07 09:00:00,19250.85000000,19256.62000000,19177.99000000,19213.34000000,1678.48208100
1377,2020-12-07 10:00:00,19213.34000000,19254.06000000,19147.05000000,19183.41000000,1839.59864900
1378,2020-12-07 11:00:00,19183.41000000,19231.22000000,19090.00000000,19103.58000000,1914.16087800
1379,2020-12-07 12:00:00,19103.79000000,19239.00000000,19097.50000000,19238.80000000,2301.61307500
1380,2020-12-07 13:00:00,19239.00000000,19253.09000000,19180.70000000,19187.67000000,1522.34235800
1381,2020-12-07 14:00:00,19187.90000000,19234.61000000,19095.72000000,19195.84000000,2077.87589400
1382,2020-12-07 15:00:00,19195.84000000,19257.03000000,19168.88000000,19213.90000000,1660.03544400
1383,2020-12-07 16:00:00,19213.90000000,19241.39000000,19166.79000000,19188.36000000,1587.89743800
1384,2020-12-07 17:00:00,19188.29000000,19210.09000000,19139.99000000,19160.01000000,1440.24862200
1385,2020-12-07 18:00:00,19160.01000000,19188.16000000,18902.88000000,18939.70000000,4582.18670200
1386,2020-12-07 19:00:00,18938.51000000,19039.02000000,18912.31000000,18967.01000000,1898.11913500
1387,2020-12-07 20:00:00,18967.01000000,19059.80000000,18935.06000000,19050.63000000,1533.44469200
1388,2020-12-07 21:00:00,19050.63000000,19115.28000000,19015.36000000,19075.41000000,1561.72968300
1389,2020-12-07 22:00:00,19075.45000000,19115.78000000,19057.86000000,19114.48000000,788.10171800
1390,2020-12-07 23:00:00,19114.49000000,19217.64000000,19072.80000000,19166.90000000,1603.01696300
1391,2020-12-08 00:00:00,19166.90000000,19229.99000000,19132.67000000,19228.40000000,1539.70073800
1392,2020-12-08 01:00:00,19228.41000000,19235.60000000,19150.25000000,19210.62000000,1465.00046400
1393,2020-12-08 02:00:00,19210.63000000,19215.34000000,19160.00000000,19177.61000000,1061.47089100
1394,2020-12-08 03:00:00,19177.61000000,19196.00000000,19132.78000000,19154.73000000,1086.76353500
1395,2020-12-08 04:00:00,19154.73000000,19210.00000000,19151.96000000,19181.21000000,1423.21866600
1396,2020-12-08 05:00:00,19181.21000000,19293.76000000,19181.21000000,19293.76000000,1362.40264800
1397,2020-12-08 06:00:00,19293.76000000,19294.84000000,19091.00000000,19160.49000000,1931.91375800
1398,2020-12-08 07:00:00,19160.49000000,19199.62000000,19135.00000000,19143.10000000,1877.75323200
1399,2020-12-08 08:00:00,19143.10000000,19168.88000000,19010.00000000,19069.96000000,2558.83605300
1400,2020-12-08 09:00:00,19069.95000000,19101.59000000,18700.00000000,18791.77000000,5751.66347400
1401,2020-12-08 10:00:00,18791.78000000,18879.00000000,18700.04000000,18816.00000000,3764.95059300
1402,2020-12-08 11:00:00,18816.00000000,18869.23000000,18730.00000000,18762.96000000,2445.01004900
1403,2020-12-08 12:00:00,18762.95000000,18864.06000000,18610.00000000,18726.93000000,4536.59873600
1404,2020-12-08 13:00:00,18726.92000000,18942.30000000,18726.92000000,18922.84000000,3398.70974100
1405,2020-12-08 14:00:00,18923.42000000,18974.83000000,18861.47000000,18865.01000000,2255.91188600
1406,2020-12-08 15:00:00,18865.00000000,18913.14000000,18780.00000000,18809.91000000,2017.42127500
1407,2020-12-08 16:00:00,18809.91000000,18910.00000000,18745.31000000,18832.03000000,2390.26467000
1408,2020-12-08 17:00:00,18832.02000000,18937.81000000,18818.00000000,18927.41000000,1365.99854100
1409,2020-12-08 18:00:00,18927.41000000,18930.84000000,18826.08000000,18831.00000000,1791.74626100
1410,2020-12-08 19:00:00,18831.00000000,18895.00000000,18787.87000000,18795.74000000,1381.00655800
1411,2020-12-08 20:00:00,18795.74000000,18848.00000000,18664.51000000,18742.63000000,3177.56653800
1412,2020-12-08 21:00:00,18742.64000000,18827.34000000,18687.80000000,18777.86000000,1763.50432500
1413,2020-12-08 22:00:00,18778.02000000,18837.45000000,18320.00000000,18340.01000000,4197.20262600
1414,2020-12-08 23:00:00,18336.50000000,18500.00000000,18200.00000000,18324.11000000,7082.33235600
1415,2020-12-09 00:00:00,18324.11000000,18380.00000000,18120.00000000,18180.01000000,4284.97477900
1416,2020-12-09 01:00:00,18180.00000000,18329.65000000,18032.00000000,18215.49000000,4099.08178400
1417,2020-12-09 02:00:00,18215.50000000,18350.36000000,18151.60000000,18281.00000000,2790.50147700
1418,2020-12-09 03:00:00,18281.26000000,18310.00000000,18220.88000000,18300.01000000,1888.92734500
1419,2020-12-09 04:00:00,18300.00000000,18308.39000000,18125.00000000,18159.58000000,2057.22879800
1420,2020-12-09 05:00:00,18159.57000000,18242.32000000,18058.00000000,18205.50000000,2983.49184900
1421,2020-12-09 06:00:00,18206.57000000,18280.00000000,18153.36000000,18214.09000000,2142.32315800
1422,2020-12-09 07:00:00,18214.08000000,18244.26000000,17830.00000000,17924.07000000,5288.68322200
1423,2020-12-09 08:00:00,17924.06000000,18048.12000000,17650.00000000,17955.78000000,8243.27624300
1424,2020-12-09 09:00:00,17955.78000000,18108.64000000,17919.93000000,18036.34000000,4587.52736200
1425,2020-12-09 10:00:00,18040.98000000,18249.00000000,17978.16000000,18234.65000000,4049.21499800
1426,2020-12-09 11:00:00,18234.66000000,18379.87000000,18180.72000000,18244.95000000,4005.12706700
1427,2020-12-09 12:00:00,18244.94000000,18365.00000000,18210.05000000,18234.74000000,2551.59298700
1428,2020-12-09 13:00:00,18234.74000000,18498.00000000,18169.10000000,18483.50000000,3956.73374300
1429,2020-12-09 14:00:00,18483.24000000,18523.99000000,18425.17000000,18451.01000000,3858.94166200
1430,2020-12-09 15:00:00,18451.01000000,18470.22000000,18290.49000000,18349.50000000,3458.08501900
1431,2020-12-09 16:00:00,18349.50000000,18392.00000000,18252.15000000,18389.74000000,2491.70293900
1432,2020-12-09 17:00:00,18389.73000000,18435.00000000,18297.32000000,18304.06000000,2386.46782200
1433,2020-12-09 18:00:00,18304.06000000,18352.22000000,18165.00000000,18196.40000000,2456.28116600
1434,2020-12-09 19:00:00,18196.41000000,18289.06000000,18196.11000000,18260.03000000,1802.91715200
1435,2020-12-09 20:00:00,18260.02000000,18372.00000000,18211.78000000,18341.02000000,2640.59352400
1436,2020-12-09 21:00:00,18341.01000000,18550.00000000,18326.04000000,18519.37000000,3203.22194600
1437,2020-12-09 22:00:00,18519.32000000,18613.99000000,18485.71000000,18556.11000000,2659.08754800
1438,2020-12-09 23:00:00,18556.12000000,18639.57000000,18531.29000000,18541.28000000,1699.57021100
1439,2020-12-10 00:00:00,18541.29000000,18557.32000000,18416.17000000,18432.01000000,1824.41137100
1440,2020-12-10 01:00:00,18432.01000000,18501.96000000,18303.28000000,18431.25000000,1984.13813000
1441,2020-12-10 02:00:00,18431.25000000,18485.71000000,18353.29000000,18386.02000000,1684.78457800
1442,2020-12-10 03:00:00,18386.02000000,18500.00000000,18350.00000000,18409.77000000,1492.90043500
1443,2020-12-10 04:00:00,18409.78000000,18493.28000000,18389.00000000,18418.15000000,1491.72176600
1444,2020-12-10 05:00:00,18418.15000000,18420.80000000,18305.40000000,18372.37000000,1571.72015300
1445,2020-12-10 06:00:00,18372.36000000,18435.74000000,18278.44000000,18298.22000000,2065.77300700
1446,2020-12-10 07:00:00,18298.23000000,18386.16000000,18287.78000000,18335.91000000,1225.14512500
1447,2020-12-10 08:00:00,18335.91000000,18471.18000000,18319.74000000,18433.30000000,1918.03465700
1448,2020-12-10 09:00:00,18433.31000000,18480.00000000,18224.01000000,18237.52000000,2921.51327900
1449,2020-12-10 10:00:00,18237.51000000,18281.01000000,18070.00000000,18145.00000000,3256.28896100
1450,2020-12-10 11:00:00,18145.00000000,18254.48000000,18117.32000000,18192.49000000,2447.63731200
1451,2020-12-10 12:00:00,18192.50000000,18290.63000000,18165.89000000,18209.96000000,1783.46088300
1452,2020-12-10 13:00:00,18209.72000000,18246.80000000,18045.31000000,18233.65000000,3702.02883200
1453,2020-12-10 14:00:00,18233.65000000,18252.55000000,18040.01000000,18079.99000000,3043.01352700
1454,2020-12-10 15:00:00,18080.00000000,18151.00000000,17911.12000000,18134.08000000,4777.60176000
1455,2020-12-10 16:00:00,18132.11000000,18225.31000000,18096.42000000,18176.99000000,2836.09702900
1456,2020-12-10 17:00:00,18176.99000000,18217.95000000,18076.07000000,18213.86000000,1822.38119900
1457,2020-12-10 18:00:00,18213.87000000,18316.76000000,18195.01000000,18274.75000000,2327.71276100
1458,2020-12-10 19:00:00,18274.74000000,18403.28000000,18225.31000000,18403.10000000,2437.61964200
1459,2020-12-10 20:00:00,18403.11000000,18435.74000000,18342.56000000,18365.78000000,2400.94160500
1460,2020-12-10 21:00:00,18365.79000000,18405.62000000,18305.74000000,18349.00000000,1405.94011000
1461,2020-12-10 22:00:00,18348.99000000,18397.77000000,18297.76000000,18326.36000000,1007.94178300
1462,2020-12-10 23:00:00,18326.36000000,18380.41000000,18220.00000000,18254.63000000,1461.86718900
1463,2020-12-11 00:00:00,18254.81000000,18292.73000000,17950.00000000,18018.32000000,3824.69379900
1464,2020-12-11 01:00:00,18018.31000000,18074.80000000,17804.00000000,17901.45000000,5573.67197000
1465,2020-12-11 02:00:00,17901.44000000,18040.81000000,17801.37000000,17804.97000000,3702.97795800
1466,2020-12-11 03:00:00,17804.97000000,17996.14000000,17715.60000000,17990.88000000,3471.13457100
1467,2020-12-11 04:00:00,17990.69000000,18048.60000000,17929.81000000,17959.72000000,2129.21127100
1468,2020-12-11 05:00:00,17959.73000000,18021.42000000,17833.88000000,17899.44000000,2208.24425200
1469,2020-12-11 06:00:00,17899.43000000,17968.00000000,17814.73000000,17923.60000000,1844.10117200
1470,2020-12-11 07:00:00,17923.60000000,17944.87000000,17700.51000000,17811.95000000,3651.86148900
1471,2020-12-11 08:00:00,17811.96000000,18001.15000000,17810.50000000,17898.79000000,3799.96689700
1472,2020-12-11 09:00:00,17899.46000000,17908.00000000,17728.25000000,17802.60000000,2599.67167700
1473,2020-12-11 10:00:00,17802.60000000,17874.01000000,17572.33000000,17758.45000000,5006.23438400
1474,2020-12-11 11:00:00,17758.46000000,17761.10000000,17600.00000000,17647.71000000,3575.26562500
1475,2020-12-11 12:00:00,17647.71000000,17916.50000000,17617.00000000,17864.73000000,4028.59243600
1476,2020-12-11 13:00:00,17864.73000000,17987.98000000,17827.68000000,17972.01000000,2900.77125000
1477,2020-12-11 14:00:00,17972.00000000,18068.00000000,17901.07000000,18058.76000000,3657.43856700
1478,2020-12-11 15:00:00,18058.75000000,18132.00000000,18028.00000000,18104.74000000,3191.42360300
1479,2020-12-11 16:00:00,18104.74000000,18111.55000000,17942.85000000,17978.14000000,2468.64785100
1480,2020-12-11 17:00:00,17978.15000000,18007.00000000,17852.00000000,17995.53000000,2771.29657700
1481,2020-12-11 18:00:00,17995.50000000,18046.83000000,17943.29000000,18044.26000000,1971.88283100
1482,2020-12-11 19:00:00,18044.26000000,18093.95000000,17959.22000000,17977.00000000,2055.80295900
1483,2020-12-11 20:00:00,17975.08000000,18060.00000000,17925.37000000,17982.89000000,2012.49939600
1484,2020-12-11 21:00:00,17983.47000000,18125.18000000,17952.15000000,18100.01000000,2363.58389500
1485,2020-12-11 22:00:00,18100.01000000,18184.00000000,18067.72000000,18127.81000000,1977.13009300
1486,2020-12-11 23:00:00,18127.81000000,18149.75000000,18012.69000000,18036.53000000,1824.61973600
1487,2020-12-12 00:00:00,18036.53000000,18370.00000000,18020.70000000,18342.06000000,4583.78330600
1488,2020-12-12 01:00:00,18342.05000000,18375.00000000,18271.10000000,18283.84000000,1922.63074500
1489,2020-12-12 02:00:00,18283.84000000,18350.00000000,18278.14000000,18319.99000000,1370.49853900
1490,2020-12-12 03:00:00,18319.99000000,18336.82000000,18268.34000000,18282.02000000,1178.51983600
1491,2020-12-12 04:00:00,18282.01000000,18390.00000000,18261.32000000,18370.28000000,1520.77657000
1492,2020-12-12 05:00:00,18370.28000000,18398.19000000,18310.01000000,18313.36000000,1600.54204300
1493,2020-12-12 06:00:00,18313.35000000,18366.24000000,18278.91000000,18315.76000000,1342.47028200
1494,2020-12-12 07:00:00,18315.76000000,18400.00000000,18300.67000000,18380.85000000,1514.44081800
1495,2020-12-12 08:00:00,18380.85000000,18450.00000000,18318.98000000,18377.64000000,2153.28465200
1496,2020-12-12 09:00:00,18377.35000000,18478.00000000,18345.14000000,18433.47000000,1957.43315400
1497,2020-12-12 10:00:00,18433.47000000,18459.42000000,18370.00000000,18382.10000000,1482.55862600
1498,2020-12-12 11:00:00,18382.11000000,18513.66000000,18366.68000000,18506.10000000,1892.70304600
1499,2020-12-12 12:00:00,18506.10000000,18525.33000000,18427.01000000,18445.15000000,1831.73177300
1500,2020-12-12 13:00:00,18445.14000000,18451.35000000,18388.88000000,18400.21000000,1443.03583400
1501,2020-12-12 14:00:00,18400.21000000,18475.63000000,18308.82000000,18372.97000000,2537.66383300
1502,2020-12-12 15:00:00,18372.98000000,18434.62000000,18317.67000000,18399.01000000,1786.91668200
1503,2020-12-12 16:00:00,18399.01000000,18450.46000000,18362.42000000,18397.88000000,1754.68993800
1504,2020-12-12 17:00:00,18397.87000000,18527.93000000,18374.07000000,18483.17000000,1642.53083700
1505,2020-12-12 18:00:00,18482.83000000,18746.33000000,18482.47000000,18687.62000000,4917.02800700
1506,2020-12-12 19:00:00,18687.63000000,18850.00000000,18687.63000000,18805.29000000,3255.89979300
1507,2020-12-12 20:00:00,18805.29000000,18840.40000000,18745.01000000,18770.68000000,2031.98501600
1508,2020-12-12 21:00:00,18770.67000000,18840.40000000,18729.09000000,18787.72000000,1855.29318400
1509,2020-12-12 22:00:00,18787.72000000,18948.66000000,18754.37000000,18870.51000000,2213.09286000
1510,2020-12-12 23:00:00,18872.07000000,18880.37000000,18768.77000000,18808.69000000,1730.46905800
1511,2020-12-13 00:00:00,18808.69000000,18875.00000000,18711.12000000,18750.00000000,2078.48966100
1512,2020-12-13 01:00:00,18750.00000000,18808.98000000,18711.57000000,18795.31000000,1142.36527000
1513,2020-12-13 02:00:00,18795.12000000,18830.00000000,18750.02000000,18812.61000000,1530.61413800
1514,2020-12-13 03:00:00,18812.61000000,18831.36000000,18760.77000000,18784.42000000,932.07127000
1515,2020-12-13 04:00:00,18784.56000000,18884.50000000,18768.19000000,18852.51000000,1252.67330600
1516,2020-12-13 05:00:00,18852.51000000,18938.55000000,18815.00000000,18850.00000000,2197.61688300
1517,2020-12-13 06:00:00,18849.99000000,18984.55000000,18844.95000000,18973.93000000,1930.01902800
1518,2020-12-13 07:00:00,18973.93000000,19306.27000000,18973.93000000,19247.68000000,7062.52731100
1519,2020-12-13 08:00:00,19249.21000000,19322.24000000,19179.50000000,19245.91000000,3622.14140300
1520,2020-12-13 09:00:00,19245.25000000,19301.14000000,19185.74000000,19263.25000000,2399.86607700
1521,2020-12-13 10:00:00,19263.26000000,19370.00000000,19255.00000000,19278.99000000,3202.08969000
1522,2020-12-13 11:00:00,19278.99000000,19349.00000000,19200.00000000,19316.81000000,2247.85911200
1523,2020-12-13 12:00:00,19316.80000000,19400.00000000,19265.91000000,19348.97000000,3516.70014700
1524,2020-12-13 13:00:00,19348.97000000,19411.00000000,19290.01000000,19321.13000000,2820.18603500
1525,2020-12-13 14:00:00,19321.13000000,19364.00000000,19275.41000000,19292.13000000,1662.41871000
1526,2020-12-13 15:00:00,19292.13000000,19334.08000000,19080.00000000,19211.34000000,3876.89083700
1527,2020-12-13 16:00:00,19211.34000000,19385.00000000,19208.70000000,19328.12000000,3401.55793700
1528,2020-12-13 17:00:00,19328.11000000,19334.85000000,19197.36000000,19273.60000000,1835.01721000
1529,2020-12-13 18:00:00,19273.59000000,19273.60000000,19172.33000000,19185.33000000,1636.42414800
1530,2020-12-13 19:00:00,19185.33000000,19233.00000000,19155.00000000,19193.78000000,1307.77872600
1531,2020-12-13 20:00:00,19193.28000000,19193.29000000,19089.63000000,19154.57000000,1908.19497000
1532,2020-12-13 21:00:00,19154.56000000,19225.63000000,19150.00000000,19190.01000000,1153.64282700
1533,2020-12-13 22:00:00,19190.00000000,19194.33000000,18971.00000000,19112.41000000,2215.95021000
1534,2020-12-13 23:00:00,19112.41000000,19225.00000000,19090.00000000,19174.99000000,1627.72683800
1535,2020-12-14 00:00:00,19174.99000000,19174.99000000,19000.00000000,19057.19000000,1888.75108400
1536,2020-12-14 01:00:00,19056.23000000,19112.74000000,19019.65000000,19085.64000000,1246.65538400
1537,2020-12-14 02:00:00,19085.64000000,19307.09000000,19052.62000000,19297.70000000,2765.11832600
1538,2020-12-14 03:00:00,19297.90000000,19347.00000000,19227.01000000,19260.68000000,2413.53757200
1539,2020-12-14 04:00:00,19260.68000000,19282.11000000,19055.51000000,19126.94000000,2675.25742900
1540,2020-12-14 05:00:00,19126.93000000,19130.00000000,19033.84000000,19085.53000000,1556.62698700
1541,2020-12-14 06:00:00,19085.53000000,19207.93000000,19080.40000000,19206.23000000,1741.87814700
1542,2020-12-14 07:00:00,19206.24000000,19210.00000000,19100.43000000,19155.80000000,1326.68425700
1543,2020-12-14 08:00:00,19155.80000000,19244.69000000,19140.00000000,19222.00000000,2065.45688600
1544,2020-12-14 09:00:00,19222.00000000,19258.96000000,19120.00000000,19184.61000000,1986.24684200
1545,2020-12-14 10:00:00,19184.60000000,19215.19000000,19052.72000000,19088.94000000,2101.35073700
1546,2020-12-14 11:00:00,19088.94000000,19144.14000000,19051.11000000,19106.44000000,1864.31923500
1547,2020-12-14 12:00:00,19106.43000000,19147.00000000,19028.97000000,19114.66000000,2118.83521600
1548,2020-12-14 13:00:00,19114.66000000,19199.86000000,19063.31000000,19184.19000000,2220.23694700
1549,2020-12-14 14:00:00,19184.20000000,19227.66000000,19088.88000000,19221.74000000,2439.25088800
1550,2020-12-14 15:00:00,19221.75000000,19300.00000000,19158.57000000,19200.07000000,3589.35016400
1551,2020-12-14 16:00:00,19200.00000000,19237.79000000,19114.58000000,19152.37000000,1896.16720200
1552,2020-12-14 17:00:00,19152.59000000,19170.51000000,19113.08000000,19143.09000000,1255.88460800
1553,2020-12-14 18:00:00,19143.38000000,19236.76000000,19143.38000000,19236.75000000,1817.18601900
1554,2020-12-14 19:00:00,19236.75000000,19236.76000000,19165.00000000,19175.88000000,1343.18035800
1555,2020-12-14 20:00:00,19175.88000000,19216.57000000,19130.85000000,19208.07000000,1386.34673800
1556,2020-12-14 21:00:00,19208.08000000,19220.85000000,19150.85000000,19197.83000000,1359.13890100
1557,2020-12-14 22:00:00,19197.82000000,19296.00000000,19188.76000000,19291.90000000,1317.36934800
1558,2020-12-14 23:00:00,19291.99000000,19349.00000000,19200.85000000,19273.14000000,2882.37201900
1559,2020-12-15 00:00:00,19273.69000000,19395.00000000,19243.64000000,19394.94000000,2998.53138700
1560,2020-12-15 01:00:00,19394.94000000,19470.00000000,19320.85000000,19455.06000000,2941.28243100
1561,2020-12-15 02:00:00,19455.06000000,19570.00000000,19444.25000000,19458.97000000,5055.68350000
1562,2020-12-15 03:00:00,19458.98000000,19509.57000000,19416.35000000,19479.70000000,1934.60099700
1563,2020-12-15 04:00:00,19479.69000000,19497.36000000,19161.03000000,19180.71000000,3179.72624100
1564,2020-12-15 05:00:00,19180.70000000,19259.78000000,19050.00000000,19132.40000000,3984.04366400
1565,2020-12-15 06:00:00,19133.29000000,19211.76000000,19101.00000000,19186.12000000,2257.16819300
1566,2020-12-15 07:00:00,19186.12000000,19226.95000000,19146.95000000,19197.60000000,1730.80311700
1567,2020-12-15 08:00:00,19197.59000000,19219.96000000,19106.95000000,19137.24000000,1854.09426000
1568,2020-12-15 09:00:00,19136.96000000,19209.99000000,19074.00000000,19187.51000000,2498.76800000
1569,2020-12-15 10:00:00,19187.51000000,19350.00000000,19117.90000000,19310.00000000,3596.15720800
1570,2020-12-15 11:00:00,19309.99000000,19334.90000000,19241.07000000,19293.54000000,1837.39166500
1571,2020-12-15 12:00:00,19293.54000000,19383.98000000,19256.33000000,19291.40000000,2177.67842200
1572,2020-12-15 13:00:00,19291.40000000,19349.00000000,19263.50000000,19349.00000000,1506.49239100
1573,2020-12-15 14:00:00,19349.16000000,19433.00000000,19256.27000000,19337.46000000,3320.86511800
1574,2020-12-15 15:00:00,19337.46000000,19429.27000000,19337.46000000,19403.31000000,2771.86623000
1575,2020-12-15 16:00:00,19403.31000000,19425.87000000,19328.06000000,19364.10000000,2346.46305800
1576,2020-12-15 17:00:00,19364.09000000,19422.92000000,19352.48000000,19399.53000000,1851.18927300
1577,2020-12-15 18:00:00,19399.53000000,19543.00000000,19390.00000000,19530.00000000,3565.30930800
1578,2020-12-15 19:00:00,19529.99000000,19545.00000000,19465.00000000,19530.38000000,2470.61552000
1579,2020-12-15 20:00:00,19530.38000000,19547.00000000,19461.55000000,19491.87000000,1595.05370600
1580,2020-12-15 21:00:00,19491.87000000,19511.99000000,19276.00000000,19419.92000000,3770.65141500
1581,2020-12-15 22:00:00,19419.93000000,19489.09000000,19379.19000000,19461.38000000,1176.97664300
1582,2020-12-15 23:00:00,19461.37000000,19471.18000000,19345.51000000,19426.43000000,1412.95426400
1583,2020-12-16 00:00:00,19426.43000000,19454.97000000,19278.60000000,19365.29000000,2363.83644100
1584,2020-12-16 01:00:00,19365.28000000,19420.00000000,19317.01000000,19389.37000000,1791.40717700
1585,2020-12-16 02:00:00,19389.37000000,19488.02000000,19389.37000000,19442.08000000,1919.59724100
1586,2020-12-16 03:00:00,19442.08000000,19454.00000000,19325.00000000,19346.52000000,2010.88043200
1587,2020-12-16 04:00:00,19346.51000000,19403.07000000,19300.30000000,19358.68000000,1417.79605700
1588,2020-12-16 05:00:00,19358.31000000,19421.80000000,19339.35000000,19373.81000000,1444.89275300
1589,2020-12-16 06:00:00,19373.82000000,19454.93000000,19341.40000000,19429.89000000,1512.57073700
1590,2020-12-16 07:00:00,19429.90000000,19451.03000000,19399.00000000,19423.96000000,1290.05594600
1591,2020-12-16 08:00:00,19423.95000000,19487.17000000,19370.62000000,19482.57000000,1854.42690000
1592,2020-12-16 09:00:00,19482.57000000,19525.00000000,19420.84000000,19516.69000000,2118.95267200
1593,2020-12-16 10:00:00,19516.22000000,19800.00000000,19498.01000000,19798.17000000,8207.25114000
1594,2020-12-16 11:00:00,19798.18000000,19860.00000000,19645.90000000,19739.78000000,5884.32677100
1595,2020-12-16 12:00:00,19739.78000000,19889.99000000,19680.00000000,19762.81000000,6075.10161800
1596,2020-12-16 13:00:00,19762.80000000,20450.00000000,19762.80000000,20319.51000000,11510.05977200
1597,2020-12-16 14:00:00,20320.85000000,20799.00000000,20206.16000000,20649.00000000,14801.12204300
1598,2020-12-16 15:00:00,20650.01000000,20733.00000000,20539.00000000,20661.37000000,7170.61437900
1599,2020-12-16 16:00:00,20661.37000000,20865.43000000,20620.00000000,20854.56000000,7391.87964200
1600,2020-12-16 17:00:00,20854.56000000,20855.00000000,20573.82000000,20639.82000000,5243.12347400
1601,2020-12-16 18:00:00,20639.82000000,20737.44000000,20550.00000000,20585.79000000,3487.83957700
1602,2020-12-16 19:00:00,20585.79000000,20766.39000000,20550.00000000,20736.87000000,2693.66058200
1603,2020-12-16 20:00:00,20736.87000000,20839.00000000,20727.30000000,20802.82000000,3210.85421800
1604,2020-12-16 21:00:00,20802.82000000,21288.00000000,20711.00000000,21192.78000000,7677.80835400
1605,2020-12-16 22:00:00,21191.53000000,21444.44000000,21172.79000000,21366.42000000,6275.22039300
1606,2020-12-16 23:00:00,21366.02000000,21560.00000000,21200.00000000,21335.52000000,6953.05725100
1607,2020-12-17 00:00:00,21335.52000000,21400.00000000,21230.00000000,21389.25000000,4427.88469400
1608,2020-12-17 01:00:00,21389.26000000,21860.05000000,21389.26000000,21719.22000000,6860.92777900
1609,2020-12-17 02:00:00,21719.77000000,21994.00000000,21642.13000000,21913.90000000,5864.76053300
1610,2020-12-17 03:00:00,21913.91000000,22166.00000000,21703.67000000,21753.26000000,7372.38806300
1611,2020-12-17 04:00:00,21752.65000000,21900.00000000,21735.09000000,21785.88000000,3477.94185800
1612,2020-12-17 05:00:00,21785.87000000,22311.38000000,21781.99000000,22280.00000000,5326.44149600
1613,2020-12-17 06:00:00,22280.00000000,22400.00000000,22053.00000000,22172.72000000,6338.23132700
1614,2020-12-17 07:00:00,22172.72000000,22488.00000000,22102.00000000,22478.76000000,5356.55809400
1615,2020-12-17 08:00:00,22478.75000000,22990.00000000,22400.00000000,22904.70000000,12107.70688600
1616,2020-12-17 09:00:00,22904.70000000,23800.00000000,21801.00000000,22650.00000000,23832.91859000
1617,2020-12-17 10:00:00,22648.86000000,22934.00000000,22380.79000000,22618.11000000,11643.52976700
1618,2020-12-17 11:00:00,22617.73000000,22808.56000000,22528.73000000,22752.16000000,5168.28526100
1619,2020-12-17 12:00:00,22752.15000000,23199.00000000,22600.00000000,23149.99000000,6628.22588200
1620,2020-12-17 13:00:00,23150.00000000,23348.00000000,22647.51000000,22831.84000000,7791.38971600
1621,2020-12-17 14:00:00,22832.73000000,23257.90000000,22715.38000000,23086.01000000,7463.21496100
1622,2020-12-17 15:00:00,23086.00000000,23369.00000000,22900.00000000,23333.80000000,6953.46350400
1623,2020-12-17 16:00:00,23333.81000000,23650.00000000,23200.00000000,23591.23000000,10032.33646400
1624,2020-12-17 17:00:00,23592.20000000,23699.70000000,23000.00000000,23023.98000000,6924.83407800
1625,2020-12-17 18:00:00,23023.98000000,23280.10000000,22500.00000000,23250.27000000,11618.26363500
1626,2020-12-17 19:00:00,23251.16000000,23497.00000000,22804.22000000,22899.08000000,7447.20347200
1627,2020-12-17 20:00:00,22898.47000000,23106.34000000,22311.10000000,22791.55000000,8469.16815300
1628,2020-12-17 21:00:00,22791.78000000,22848.39000000,22382.70000000,22791.96000000,5412.10416300
1629,2020-12-17 22:00:00,22785.93000000,23080.00000000,22757.52000000,22963.04000000,3385.20890000
1630,2020-12-17 23:00:00,22963.05000000,23000.00000000,22570.59000000,22797.16000000,4979.48947200
1631,2020-12-18 00:00:00,22797.15000000,22842.76000000,22470.35000000,22764.77000000,3923.98594000
1632,2020-12-18 01:00:00,22764.77000000,23146.95000000,22634.11000000,22988.21000000,4155.08239500
1633,2020-12-18 02:00:00,22988.21000000,23248.99000000,22937.90000000,23003.31000000,3844.94547200
1634,2020-12-18 03:00:00,23003.31000000,23047.88000000,22762.05000000,22811.59000000,3180.18840900
1635,2020-12-18 04:00:00,22811.58000000,22973.92000000,22772.05000000,22870.93000000,2602.41934800
1636,2020-12-18 05:00:00,22870.92000000,23028.13000000,22835.02000000,22955.51000000,2184.78142100
1637,2020-12-18 06:00:00,22955.51000000,23168.59000000,22874.69000000,22994.49000000,3086.57133300
1638,2020-12-18 07:00:00,22992.06000000,23069.44000000,22838.19000000,23055.98000000,3071.63824500
1639,2020-12-18 08:00:00,23055.98000000,23285.18000000,22938.87000000,23114.84000000,4699.90906000
1640,2020-12-18 09:00:00,23114.84000000,23215.00000000,23017.97000000,23212.82000000,2878.47211900
1641,2020-12-18 10:00:00,23212.82000000,23220.00000000,22933.07000000,22964.67000000,3730.39076900
1642,2020-12-18 11:00:00,22964.12000000,22967.29000000,22691.61000000,22886.17000000,4048.00235000
1643,2020-12-18 12:00:00,22886.18000000,23073.25000000,22727.00000000,22939.42000000,3427.45401700
1644,2020-12-18 13:00:00,22939.41000000,22948.64000000,22548.99000000,22571.78000000,4037.63749500
1645,2020-12-18 14:00:00,22571.79000000,22758.44000000,22400.00000000,22610.65000000,5664.07888300
